Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,622416,b'Federal',54.040188,-160.49251,-10,-10,93273.016,-,s,deg,s,deg,s,W/m,s,m,-,2182,v1.0.0
Year,Month,Day,Hour,Minute,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width
2010,1,18,18,0,0.7080469727516174,6.972599983215332,32.5,8.303899765014648,10.357099533081055,68603,13.326800346374512,3.6754798889160156,0.37595000863075256
2010,1,18,21,0,0.6700080037117004,6.869999885559082,32.5,8.164600372314453,10.151900291442871,59977,13.326800346374512,3.4713099002838135,0.37567999958992004
2010,1,19,0,0,0.5607219934463501,6.406499862670898,32.5,7.5391998291015625,9.433899879455566,58609,13.326800346374512,3.5600099563598633,0.40525001287460327
2010,1,19,3,0,0.45256200432777405,6.285799980163574,17.5,7.2631001472473145,8.953200340270996,58371,13.326800346374512,3.646899938583374,0.4119499921798706
2010,1,19,6,0,0.421220988035202,6.116700172424316,337.5,6.974699974060059,8.488699913024902,56578,13.326800346374512,3.687429904937744,0.41429999470710754
2010,1,19,9,0,0.44023600220680237,6.070000171661377,317.5,6.892300128936768,8.30780029296875,51451,6.837800025939941,3.554539918899536,0.40514999628067017
2010,1,19,12,0,0.4891049861907959,6.022799968719482,312.5,6.776599884033203,8.058799743652344,49235,6.837800025939941,3.530440092086792,0.39454999566078186
2010,1,19,15,0,0.514618992805481,5.983799934387207,317.5,6.741000175476074,7.997000217437744,45430,6.837800025939941,3.404439926147461,0.3871699869632721
2010,1,19,18,0,0.6287909746170044,5.945099830627441,312.5,6.607800006866455,7.638199806213379,56763,7.5218000411987305,3.89382004737854,0.3584499955177307
2010,1,19,21,0,0.6688529849052429,6.03849983215332,312.5,6.687900066375732,7.669099807739258,57775,7.5218000411987305,3.920229911804199,0.3428199887275696
2010,1,20,0,0,0.6792640089988708,6.220799922943115,312.5,6.822800159454346,7.741399765014648,53425,7.5218000411987305,3.751689910888672,0.33153998851776123
2010,1,20,3,0,0.6889550089836121,6.173099994659424,317.5,6.783100128173828,7.697999954223633,47830,7.5218000411987305,3.5599300861358643,0.33044999837875366
2010,1,20,6,0,0.7150120139122009,6.055600166320801,322.5,6.658299922943115,7.543499946594238,46080,7.5218000411987305,3.5299699306488037,0.3269500136375427
2010,1,20,9,0,0.7448930144309998,6.160699844360352,322.5,6.729899883270264,7.55709981918335,46669,7.5218000411987305,3.549060106277466,0.31314998865127563
2010,1,20,12,0,0.7607489824295044,5.9633002281188965,322.5,6.552199840545654,7.395100116729736,44937,7.5218000411987305,3.5208799839019775,0.3205600082874298
2010,1,20,15,0,0.7639480233192444,6.013000011444092,322.5,6.579899787902832,7.415500164031982,44134,7.5218000411987305,3.484260082244873,0.3227199912071228
2010,1,20,18,0,0.767490029335022,6.109399795532227,317.5,6.677499771118164,7.502200126647949,48133,7.5218000411987305,3.6175200939178467,0.3171600103378296
2010,1,20,21,0,0.7676849961280823,6.156199932098389,312.5,6.713600158691406,7.532199859619141,51719,7.5218000411987305,3.742269992828369,0.31556999683380127
2010,1,21,0,0,0.7644969820976257,6.187699794769287,312.5,6.750100135803223,7.5767998695373535,53221,7.5218000411987305,3.784990072250366,0.31411999464035034
2010,1,21,3,0,0.7707769870758057,6.0802001953125,307.5,6.672599792480469,7.5106000900268555,53769,7.5218000411987305,3.8214900493621826,0.3131900131702423
2010,1,21,6,0,0.7587180137634277,6.114099979400635,307.5,6.679699897766113,7.507500171661377,49553,7.5218000411987305,3.6691200733184814,0.31279000639915466
2010,1,21,9,0,0.7698670029640198,6.1605000495910645,302.5,6.711999893188477,7.503200054168701,50881,7.5218000411987305,3.718940019607544,0.30171999335289
2010,1,21,12,0,0.7904350161552429,6.1392998695373535,297.5,6.682199954986572,7.454999923706055,52991,7.5218000411987305,3.8074800968170166,0.29416000843048096
2010,1,21,15,0,0.8157550096511841,6.1458001136779785,297.5,6.698200225830078,7.444200038909912,56376,8.274100303649902,3.930190086364746,0.2813299894332886
