Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,97045,b'Federal',18.333422,-155.75226,0,-10,64277.215,-,s,deg,s,deg,s,W/m,s,m,-,4970.0254,v1.0.0
Year,Month,Day,Hour,Minute,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Wave Power,Peak Period,Significant Wave Height,Spectral Width
2010,3,1,15,0,0.7968800067901611,7.8684000968933105,206.25,7.024199962615967,49917,8.12440013885498,3.59689998626709,0.30250000953674316
2010,3,1,18,0,0.7757800221443176,7.914999961853027,213.75,7.007999897003174,52771,8.12440013885498,3.6874001026153564,0.32319000363349915
2010,3,1,21,0,0.7807530164718628,8.194199562072754,213.75,7.303699970245361,66003,8.926199913024902,4.052690029144287,0.3155499994754791
2010,3,2,0,0,0.7786380052566528,8.14680004119873,213.75,7.088099956512451,75400,8.926199913024902,4.3449201583862305,0.3363400101661682
2010,3,2,3,0,0.7806059718132019,8.34939956665039,213.75,7.402400016784668,81087,8.926199913024902,4.450049877166748,0.3197999894618988
2010,3,2,6,0,0.7761250138282776,8.506600379943848,213.75,7.595600128173828,78219,8.926199913024902,4.329830169677734,0.31294000148773193
2010,3,2,9,0,0.7671189904212952,8.425800323486328,206.25,7.483500003814697,69187,8.926199913024902,4.091750144958496,0.3214699923992157
2010,3,2,12,0,0.7716220021247864,8.310600280761719,206.25,7.393199920654297,65537,8.926199913024902,4.009880065917969,0.3186100125312805
2010,3,2,15,0,0.7669410109519958,8.029899597167969,206.25,6.969900131225586,56920,8.926199913024902,3.802570104598999,0.34095001220703125
2010,3,2,18,0,0.7862740159034729,8.027999877929688,198.75,7.021599769592285,55379,8.926199913024902,3.7510600090026855,0.3274199962615967
2010,3,2,21,0,0.7968569993972778,7.900199890136719,198.75,6.926700115203857,53036,8.926199913024902,3.700550079345703,0.32265999913215637
2010,3,3,0,0,0.8133299946784973,8.027799606323242,191.25,7.124300003051758,48993,8.926199913024902,3.527859926223755,0.3067600131034851
2010,3,3,3,0,0.8154330253601074,7.9899001121521,191.25,7.037199974060059,42781,8.926199913024902,3.3046600818634033,0.3118700087070465
2010,3,3,6,0,0.8217499852180481,7.858399868011475,198.75,6.941699981689453,40521,8.926199913024902,3.2429800033569336,0.30785998702049255
2010,3,3,9,0,0.8339959979057312,7.672999858856201,198.75,6.707699775695801,41759,8.926199913024902,3.332200050354004,0.3145099878311157
2010,3,3,12,0,0.840490996837616,7.700099945068359,198.75,6.818999767303467,39695,8.926199913024902,3.242719888687134,0.3020800054073334
2010,3,3,15,0,0.8542550206184387,7.73859977722168,198.75,6.89739990234375,41707,8.926199913024902,3.315429925918579,0.2919900119304657
2010,3,3,18,0,0.8541849851608276,7.807700157165527,198.75,6.96750020980835,39960,8.926199913024902,3.2308099269866943,0.289000004529953
2010,3,3,21,0,0.8463990092277527,7.686600208282471,198.75,6.806399822235107,35094,8.926199913024902,3.051690101623535,0.2984299957752228
2010,3,4,0,0,0.8458619713783264,7.448800086975098,198.75,6.512700080871582,32146,8.926199913024902,2.967560052871704,0.31306999921798706
2010,3,4,3,0,0.8581079840660095,7.42519998550415,198.75,6.6041998863220215,34505,8.12440013885498,3.078850030899048,0.2944900095462799
2010,3,4,6,0,0.8628680109977722,7.499599933624268,191.25,6.654600143432617,34467,8.12440013885498,3.0619699954986572,0.29370999336242676
2010,3,4,9,0,0.860014021396637,7.458399772644043,191.25,6.603899955749512,32311,8.926199913024902,2.9728200435638428,0.2991900146007538
2010,3,4,12,0,0.8609880208969116,7.473299980163574,191.25,6.604499816894531,31438,8.926199913024902,2.929490089416504,0.303629994392395
2010,3,4,15,0,0.859154999256134,7.431099891662598,191.25,6.493299961090088,31732,8.926199913024902,2.952009916305542,0.3129799962043762
2010,3,4,18,0,0.847931981086731,7.4857001304626465,191.25,6.590700149536133,27645,8.926199913024902,2.744839906692505,0.3102700114250183
2010,3,4,21,0,0.8365129828453064,7.351600170135498,191.25,6.4278998374938965,24623,8.12440013885498,2.6142399311065674,0.3233799934387207
2010,3,5,0,0,0.8424019813537598,7.075699806213379,191.25,6.0854997634887695,25713,8.12440013885498,2.723789930343628,0.3443000018596649
2010,3,5,3,0,0.837943971157074,7.30049991607666,191.25,6.430300235748291,27761,8.12440013885498,2.7854299545288086,0.3179900050163269
2010,3,5,6,0,0.8344979882240295,7.210700035095215,198.75,6.332699775695801,31190,8.12440013885498,2.9709599018096924,0.32155001163482666
2010,3,5,9,0,0.8207100033760071,7.184100151062012,191.25,6.2032999992370605,28164,8.12440013885498,2.828850030899048,0.34505000710487366
2010,3,5,12,0,0.8106510043144226,7.35830020904541,191.25,6.457600116729736,30612,8.12440013885498,2.913360118865967,0.3307900130748749
2010,3,5,15,0,0.8033270239830017,7.453000068664551,191.25,6.525000095367432,30355,8.12440013885498,2.8825900554656982,0.33399999141693115
2010,3,5,18,0,0.8062360286712646,7.343599796295166,191.25,6.322700023651123,31505,8.12440013885498,2.959290027618408,0.3471600115299225
2010,3,5,21,0,0.7983649969100952,7.483399868011475,191.25,6.498899936676025,28260,8.12440013885498,2.7757599353790283,0.3433400094509125
2010,3,6,0,0,0.8083069920539856,7.445899963378906,191.25,6.421000003814697,32200,8.12440013885498,2.9708800315856934,0.34351998567581177
2010,3,6,3,0,0.8108199834823608,7.571100234985352,191.25,6.604300022125244,34880,8.926199913024902,3.0658700466156006,0.3284200131893158
2010,3,6,6,0,0.8204839825630188,7.558800220489502,198.75,6.647600173950195,38867,8.12440013885498,3.238800048828125,0.31433001160621643
2010,3,6,9,0,0.8091999888420105,7.561999797821045,198.75,6.6778998374938965,35154,8.12440013885498,3.0794498920440674,0.31248000264167786
2010,3,6,12,0,0.8082529902458191,7.492499828338623,198.75,6.518700122833252,32752,8.926199913024902,2.986649990081787,0.32565000653266907
2010,3,6,15,0,0.8071010112762451,7.548600196838379,191.25,6.488900184631348,27885,8.926199913024902,2.7458300590515137,0.33917999267578125
2010,3,6,18,0,0.8200250267982483,7.4984002113342285,191.25,6.5543999671936035,31278,8.926199913024902,2.9172699451446533,0.32517001032829285
2010,3,6,21,0,0.830748975276947,7.662199974060059,198.75,6.779200077056885,35086,8.926199913024902,3.0561699867248535,0.30640000104904175
2010,3,7,0,0,0.83194899559021,7.749300003051758,191.25,6.734399795532227,33314,8.926199913024902,2.96163010597229,0.3190400004386902
2010,3,7,3,0,0.8347100019454956,7.769400119781494,183.75,6.693999767303467,30182,8.926199913024902,2.815469980239868,0.3258500099182129
2010,3,7,6,0,0.8285319805145264,7.640100002288818,183.75,6.610000133514404,28301,8.926199913024902,2.749229907989502,0.3283799886703491
2010,3,7,9,0,0.8205980062484741,7.542500019073486,183.75,6.456900119781494,25885,8.926199913024902,2.646509885787964,0.3415200114250183
2010,3,7,12,0,0.8098059892654419,7.505099773406982,183.75,6.422599792480469,23272,8.926199913024902,2.51557993888855,0.34852999448776245
2010,3,7,15,0,0.8037509918212891,7.5696001052856445,183.75,6.430799961090088,20150,8.926199913024902,2.3309099674224854,0.3554899990558624
2010,3,7,18,0,0.7970089912414551,7.646500110626221,183.75,6.429900169372559,18812,8.926199913024902,2.240989923477173,0.36236000061035156
2010,3,7,21,0,0.7869319915771484,7.661099910736084,183.75,6.438399791717529,18824,8.926199913024902,2.239490032196045,0.3665199875831604
2010,3,8,0,0,0.7694410085678101,7.650700092315674,183.75,6.3805999755859375,19070,8.926199913024902,2.2557599544525146,0.3780199885368347
2010,3,8,3,0,0.7426999807357788,7.712500095367432,183.75,6.40369987487793,19157,8.926199913024902,2.251840114593506,0.38694998621940613
2010,3,8,6,0,0.7366359829902649,7.489799976348877,191.25,6.248799800872803,22893,8.926199913024902,2.498029947280884,0.39129000902175903
2010,3,8,9,0,0.7367709875106812,7.625999927520752,191.25,6.429200172424316,24095,8.926199913024902,2.5393600463867188,0.37711000442504883
2010,3,8,12,0,0.7261300086975098,7.660399913787842,191.25,6.415500164031982,23103,8.926199913024902,2.481139898300171,0.37992000579833984
2010,3,8,15,0,0.7021560072898865,7.840000152587891,183.75,6.5518999099731445,20630,8.926199913024902,2.3174500465393066,0.37742000818252563
2010,3,8,18,0,0.7264660000801086,7.144999980926514,191.25,5.934299945831299,24483,8.926199913024902,2.6455600261688232,0.39798998832702637
2010,3,8,21,0,0.760903000831604,7.214200019836426,198.75,6.252799987792969,30043,7.394700050354004,2.9153199195861816,0.34738001227378845
2010,3,9,0,0,0.7533389925956726,7.351900100708008,198.75,6.366000175476074,25914,8.12440013885498,2.681920051574707,0.34797000885009766
2010,3,9,3,0,0.7681360244750977,7.278200149536133,198.75,6.361599922180176,29128,7.394700050354004,2.8576900959014893,0.33421000838279724
2010,3,9,6,0,0.8152049779891968,7.329100131988525,198.75,6.446000099182129,39656,8.12440013885498,3.3226799964904785,0.3124299943447113
2010,3,9,9,0,0.8308550119400024,7.666299819946289,206.25,6.896699905395508,43077,8.12440013885498,3.385159969329834,0.2816599905490875
2010,3,9,12,0,0.8043559789657593,7.564700126647949,206.25,6.755899906158447,34696,8.12440013885498,3.0585899353027344,0.2927800118923187
2010,3,9,15,0,0.7933089733123779,7.331399917602539,206.25,6.396299839019775,29375,8.12440013885498,2.859450101852417,0.32006001472473145
2010,3,9,18,0,0.8091999888420105,7.302700042724609,206.25,6.444900035858154,28866,8.12440013885498,2.839790105819702,0.3108600080013275
2010,3,9,21,0,0.8303930163383484,7.2281999588012695,206.25,6.423799991607666,32622,8.12440013885498,3.034409999847412,0.30052000284194946
2010,3,10,0,0,0.8348249793052673,7.224100112915039,206.25,6.442999839782715,32219,8.12440013885498,3.016469955444336,0.2957800030708313
2010,3,10,3,0,0.8367660045623779,7.189799785614014,206.25,6.456600189208984,33532,8.12440013885498,3.0844600200653076,0.2879300117492676
2010,3,10,6,0,0.8358259797096252,7.142499923706055,198.75,6.385900020599365,32172,7.394700050354004,3.031409978866577,0.2940700054168701
2010,3,10,9,0,0.8496109843254089,7.505499839782715,191.25,6.73360013961792,41087,8.12440013885498,3.341439962387085,0.2829200029373169
2010,3,10,12,0,0.8501390218734741,7.464399814605713,191.25,6.598100185394287,42338,8.12440013885498,3.401710033416748,0.29802998900413513
2010,3,10,15,0,0.8486400246620178,7.59250020980835,191.25,6.807199954986572,42574,8.12440013885498,3.381809949874878,0.28564000129699707
2010,3,10,18,0,0.8490300178527832,7.686500072479248,191.25,6.856599807739258,37562,8.926199913024902,3.1570000648498535,0.29385998845100403
2010,3,10,21,0,0.8501089811325073,7.601399898529053,183.75,6.683700084686279,34377,8.926199913024902,3.037329912185669,0.31365999579429626
2010,3,11,0,0,0.8463709950447083,7.720300197601318,191.25,6.7322001457214355,32025,8.926199913024902,2.9090700149536133,0.3213300108909607
2010,3,11,3,0,0.8433740139007568,7.807499885559082,191.25,6.718800067901611,32740,8.926199913024902,2.9252500534057617,0.33166998624801636
2010,3,11,6,0,0.8508999943733215,7.909800052642822,191.25,6.930799961090088,37254,8.926199913024902,3.09948992729187,0.3183000087738037
2010,3,11,9,0,0.8545259833335876,7.799499988555908,191.25,6.744800090789795,42469,8.926199913024902,3.332969903945923,0.33092001080513
2010,3,11,12,0,0.8502479791641235,7.873899936676025,191.25,6.785999774932861,42646,9.807000160217285,3.3242900371551514,0.33160001039505005
2010,3,11,15,0,0.8447690010070801,7.945099830627441,191.25,6.948299884796143,42306,9.807000160217285,3.295530080795288,0.32047000527381897
2010,3,11,18,0,0.8453909754753113,7.937900066375732,191.25,6.939599990844727,44128,8.926199913024902,3.3674700260162354,0.31797999143600464
2010,3,11,21,0,0.8318179845809937,7.923999786376953,191.25,6.833600044250488,38462,9.807000160217285,3.146780014038086,0.3336000144481659
2010,3,12,0,0,0.8302559852600098,7.875999927520752,191.25,6.7820000648498535,39488,9.807000160217285,3.198309898376465,0.3363099992275238
2010,3,12,3,0,0.8359739780426025,7.830699920654297,183.75,6.757299900054932,41013,9.807000160217285,3.268939971923828,0.332940012216568
2010,3,12,6,0,0.8325269818305969,7.8069000244140625,183.75,6.755000114440918,38948,8.926199913024902,3.1902999877929688,0.33129000663757324
2010,3,12,9,0,0.8323519825935364,7.86929988861084,183.75,6.875899791717529,38000,8.926199913024902,3.1384100914001465,0.3233799934387207
2010,3,12,12,0,0.826291024684906,7.871200084686279,191.25,6.87529993057251,38244,9.807000160217285,3.1481199264526367,0.3223400115966797
2010,3,12,15,0,0.8141000270843506,7.611100196838379,191.25,6.5117998123168945,37228,9.807000160217285,3.1593899726867676,0.3446800112724304
2010,3,12,18,0,0.8267490267753601,7.7393999099731445,191.25,6.793099880218506,39471,8.926199913024902,3.225260019302368,0.3177900016307831
2010,3,12,21,0,0.8296470046043396,7.677199840545654,191.25,6.718599796295166,38642,8.926199913024902,3.204430103302002,0.31975001096725464
2010,3,13,0,0,0.8317660093307495,7.67579984664917,191.25,6.723299980163574,37558,8.926199913024902,3.1593101024627686,0.31821998953819275
2010,3,13,3,0,0.8294569849967957,7.715400218963623,191.25,6.7291998863220215,34044,8.926199913024902,3.000309944152832,0.3206599950790405
2010,3,13,6,0,0.815775990486145,7.749000072479248,183.75,6.646399974822998,27420,8.926199913024902,2.687119960784912,0.3380900025367737
2010,3,13,9,0,0.8186839818954468,7.5370001792907715,183.75,6.3394999504089355,26922,9.807000160217285,2.70032000541687,0.36065998673439026
2010,3,13,12,0,0.8211730122566223,7.6265997886657715,183.75,6.4903998374938965,27368,9.807000160217285,2.7061400413513184,0.3475300073623657
2010,3,13,15,0,0.8217779994010925,7.737599849700928,183.75,6.582699775695801,25858,9.807000160217285,2.6114799976348877,0.34470000863075256
2010,3,13,18,0,0.820950984954834,7.725800037384033,183.75,6.613800048828125,25354,9.807000160217285,2.587709903717041,0.3395400047302246
2010,3,13,21,0,0.8139910101890564,7.629000186920166,176.25,6.475200176239014,24031,9.807000160217285,2.53548002243042,0.3484100103378296
2010,3,14,0,0,0.816012978553772,7.545400142669678,176.25,6.372799873352051,23077,9.807000160217285,2.4985899925231934,0.35378000140190125
2010,3,14,3,0,0.8262019753456116,7.734799861907959,176.25,6.547800064086914,20439,9.807000160217285,2.3223400115966797,0.34558001160621643
2010,3,14,6,0,0.8259609937667847,7.677700042724609,176.25,6.42080020904541,19758,9.807000160217285,2.2920899391174316,0.3561300039291382
2010,3,14,9,0,0.816556990146637,7.838900089263916,176.25,6.641300201416016,18034,9.807000160217285,2.166790008544922,0.34516000747680664
2010,3,14,12,0,0.8027799725532532,7.569300174713135,176.25,6.27869987487793,17543,9.807000160217285,2.175339937210083,0.37255001068115234
2010,3,14,15,0,0.7983070015907288,7.434800148010254,176.25,6.203999996185303,17603,9.807000160217285,2.198669910430908,0.3745099902153015
2010,3,14,18,0,0.7960150241851807,7.179900169372559,176.25,5.97760009765625,19200,9.807000160217285,2.3370399475097656,0.3821600079536438
2010,3,14,21,0,0.8091009855270386,7.269400119781494,176.25,6.183300018310547,21260,8.926199913024902,2.4433701038360596,0.361380010843277
2010,3,15,0,0,0.8096950054168701,7.4527997970581055,176.25,6.299699783325195,20128,8.926199913024902,2.3480100631713867,0.36844000220298767
2010,3,15,3,0,0.7986209988594055,7.651800155639648,176.25,6.396699905395508,18638,8.926199913024902,2.2298600673675537,0.3837999999523163
2010,3,15,6,0,0.7853140234947205,7.652900218963623,176.25,6.327199935913086,19347,8.926199913024902,2.271780014038086,0.40755999088287354
2010,3,15,9,0,0.7667149901390076,7.793000221252441,176.25,6.420599937438965,20749,8.926199913024902,2.331249952316284,0.4237399995326996
2010,3,15,12,0,0.7474910020828247,7.763400077819824,176.25,6.306000232696533,21875,8.926199913024902,2.398390054702759,0.4463300108909607
2010,3,15,15,0,0.699828028678894,7.8694000244140625,176.25,6.280200004577637,23393,8.926199913024902,2.463550090789795,0.4722200036048889
2010,3,15,18,0,0.6532710194587708,7.916800022125244,183.75,6.282700061798096,26788,8.926199913024902,2.6282200813293457,0.4871799945831299
2010,3,15,21,0,0.6370599865913391,7.887599945068359,183.75,6.255899906158447,29812,17.249300003051758,2.777820110321045,0.48750999569892883
2010,3,16,0,0,0.6136469841003418,8.117799758911133,176.25,6.400300025939941,30245,8.926199913024902,2.7580299377441406,0.47925999760627747
2010,3,16,3,0,0.6273279786109924,7.856500148773193,183.75,6.314000129699707,35435,15.699999809265137,3.0343899726867676,0.4653100073337555
2010,3,16,6,0,0.650409996509552,7.888999938964844,191.25,6.478099822998047,40026,7.394700050354004,3.2179598808288574,0.4348300099372864
2010,3,16,9,0,0.6147390007972717,8.209099769592285,183.75,6.762800216674805,35200,8.12440013885498,2.957979917526245,0.42318999767303467
2010,3,16,12,0,0.592736005783081,8.475899696350098,176.25,6.925600051879883,30106,8.926199913024902,2.692080020904541,0.41999998688697815
2010,3,16,15,0,0.5805010199546814,8.733799934387207,176.25,7.109499931335449,26224,8.926199913024902,2.4750499725341797,0.4122900068759918
2010,3,16,18,0,0.5874210000038147,8.790499687194824,168.75,7.127399921417236,24836,8.926199913024902,2.4009499549865723,0.4081200063228607
2010,3,16,21,0,0.5906320214271545,8.714799880981445,168.75,7.018799781799316,24418,8.926199913024902,2.3911499977111816,0.4116699993610382
2010,3,17,0,0,0.5890259742736816,8.391900062561035,176.25,6.677199840545654,24363,8.926199913024902,2.4342501163482666,0.43213000893592834
2010,3,17,3,0,0.5969300270080566,8.174500465393066,176.25,6.5015997886657715,23994,14.289799690246582,2.4478800296783447,0.43985000252723694
2010,3,17,6,0,0.5944110155105591,8.461199760437012,168.75,6.826399803161621,21916,8.926199913024902,2.299099922180176,0.4164699912071228
2010,3,17,9,0,0.6080269813537598,8.392999649047852,176.25,6.7795000076293945,21332,8.926199913024902,2.2775700092315674,0.41091999411582947
2010,3,17,12,0,0.6302530169487,8.615400314331055,168.75,7.127099990844727,20660,8.926199913024902,2.211970090866089,0.3779500126838684
2010,3,17,15,0,0.6359829902648926,8.899200439453125,168.75,7.639699935913086,19331,8.926199913024902,2.10479998588562,0.34185001254081726
2010,3,17,18,0,0.6252449750900269,8.90719985961914,168.75,7.597400188446045,18024,8.926199913024902,2.031589984893799,0.3448199927806854
2010,3,17,21,0,0.6134009957313538,9.065099716186523,168.75,7.845799922943115,16803,8.926199913024902,1.944290041923523,0.33386000990867615
2010,3,18,0,0,0.601402997970581,9.248200416564941,168.75,8.226300239562988,15701,8.926199913024902,1.8604400157928467,0.3161500096321106
2010,3,18,3,0,0.5911359786987305,9.294899940490723,168.75,8.363100051879883,14681,8.926199913024902,1.7942899465560913,0.3092400133609772
2010,3,18,6,0,0.5836700201034546,9.225099563598633,168.75,8.21619987487793,13672,8.926199913024902,1.7382899522781372,0.3135800063610077
2010,3,18,9,0,0.5597360134124756,8.829400062561035,168.75,7.498199939727783,13184,8.926199913024902,1.74521005153656,0.3529199957847595
2010,3,18,12,0,0.5522670149803162,8.86520004272461,168.75,7.408100128173828,12518,8.926199913024902,1.6973799467086792,0.3590799868106842
2010,3,18,15,0,0.5428839921951294,8.866600036621094,176.25,7.3471999168396,12231,8.926199913024902,1.6777700185775757,0.3664399981498718
2010,3,18,18,0,0.5463839769363403,9.191399574279785,176.25,8.081100463867188,11903,8.926199913024902,1.6248500347137451,0.3299799859523773
2010,3,18,21,0,0.5403890013694763,9.260000228881836,176.25,8.22189998626709,11866,8.926199913024902,1.6161999702453613,0.32611000537872314
2010,3,19,0,0,0.5285260081291199,9.336700439453125,176.25,8.28969955444336,11869,8.926199913024902,1.6097099781036377,0.33021000027656555
2010,3,19,3,0,0.5086359977722168,9.387299537658691,176.25,8.326000213623047,11978,8.926199913024902,1.6127599477767944,0.33754000067710876
2010,3,19,6,0,0.4542509913444519,9.306300163269043,176.25,8.252099990844727,12976,8.12440013885498,1.6858799457550049,0.35304999351501465
2010,3,19,9,0,0.4016749858856201,8.099699974060059,183.75,6.279099941253662,16877,8.12440013885498,2.063309907913208,0.46720999479293823
2010,3,19,12,0,0.5013660192489624,7.564000129699707,206.25,6.17549991607666,23950,8.12440013885498,2.542639970779419,0.4600299894809723
2010,3,19,15,0,0.5295169949531555,7.753399848937988,206.25,6.267000198364258,26783,7.394700050354004,2.6556599140167236,0.4794600009918213
2010,3,19,18,0,0.5371080040931702,7.89169979095459,206.25,6.280700206756592,29471,7.394700050354004,2.7612099647521973,0.5081999897956848
2010,3,19,21,0,0.5140780210494995,8.135499954223633,206.25,6.353700160980225,29554,7.394700050354004,2.723289966583252,0.5321999788284302
2010,3,20,0,0,0.44840899109840393,8.552900314331055,198.75,6.493599891662598,27977,7.394700050354004,2.583930015563965,0.5560500025749207
2010,3,20,3,0,0.37991899251937866,9.064900398254395,198.75,6.644000053405762,28174,20.821699142456055,2.5185399055480957,0.5755000114440918
2010,3,20,6,0,0.3968749940395355,8.82919979095459,198.75,6.39709997177124,32143,20.821699142456055,2.726330041885376,0.594569981098175
2010,3,20,9,0,0.4357930123806,8.595000267028809,206.25,6.416900157928467,36503,20.821699142456055,2.944430112838745,0.5790799856185913
2010,3,20,12,0,0.4378499984741211,8.68019962310791,213.75,6.5883002281188965,37910,7.394700050354004,2.9856300354003906,0.5578200221061707
2010,3,20,15,0,0.4255580008029938,8.807999610900879,213.75,6.623899936676025,38530,18.951499938964844,2.9880199432373047,0.5606200098991394
2010,3,20,18,0,0.472214013338089,8.692299842834473,206.25,6.653299808502197,42999,18.951499938964844,3.177259922027588,0.5501700043678284
2010,3,20,21,0,0.5060529708862305,8.613300323486328,206.25,6.6508002281188965,44439,7.394700050354004,3.2449100017547607,0.536620020866394
2010,3,21,0,0,0.43230998516082764,8.849200248718262,198.75,6.604499816894531,34892,18.951499938964844,2.8369500637054443,0.5540800094604492
2010,3,21,3,0,0.42247000336647034,8.741700172424316,116.25,6.507900238037109,32049,17.249300003051758,2.735529899597168,0.5555599927902222
2010,3,21,6,0,0.4314880073070526,8.62559986114502,198.75,6.44920015335083,32167,17.249300003051758,2.759119987487793,0.5509099960327148
2010,3,21,9,0,0.4885779917240143,8.296199798583984,206.25,6.387800216674805,36012,17.249300003051758,2.976639986038208,0.534280002117157
2010,3,21,12,0,0.47610101103782654,8.46560001373291,198.75,6.525199890136719,32682,17.249300003051758,2.8069300651550293,0.5264999866485596
2010,3,21,15,0,0.49063700437545776,8.409899711608887,198.75,6.455999851226807,30567,17.249300003051758,2.723759889602661,0.5232700109481812
2010,3,21,18,0,0.4803909957408905,8.345199584960938,198.75,6.371399879455566,28009,15.699999809265137,2.617449998855591,0.5263599753379822
2010,3,21,21,0,0.4571560025215149,8.473299980163574,206.25,6.39139986038208,25246,15.699999809265137,2.466370105743408,0.5235099792480469
2010,3,22,0,0,0.43094199895858765,8.892200469970703,206.25,6.748899936676025,22890,15.699999809265137,2.292069911956787,0.49911001324653625
2010,3,22,3,0,0.4229620099067688,8.886500358581543,198.75,6.656799793243408,21661,15.699999809265137,2.2307300567626953,0.49952998757362366
2010,3,22,6,0,0.42700299620628357,8.741499900817871,198.75,6.578999996185303,21309,15.699999809265137,2.2308099269866943,0.499099999666214
2010,3,22,9,0,0.4389530122280121,8.585200309753418,198.75,6.517899990081787,21077,15.699999809265137,2.238719940185547,0.4932500123977661
2010,3,22,12,0,0.4580959975719452,8.488100051879883,198.75,6.519899845123291,20891,15.699999809265137,2.2415499687194824,0.48069998621940613
2010,3,22,15,0,0.4953570067882538,8.171299934387207,198.75,6.315899848937988,21847,14.289799690246582,2.336400032043457,0.47971999645233154
2010,3,22,18,0,0.5294979810714722,7.986400127410889,198.75,6.297699928283691,23063,14.289799690246582,2.4281299114227295,0.4657000005245209
2010,3,22,21,0,0.5773990154266357,7.806700229644775,191.25,6.390600204467773,25087,8.12440013885498,2.5610599517822266,0.43435999751091003
2010,3,23,0,0,0.5822929739952087,7.821800231933594,183.75,6.441199779510498,23733,8.12440013885498,2.4884400367736816,0.421640008687973
2010,3,23,3,0,0.5773389935493469,8.014100074768066,176.25,6.622799873352051,22605,8.12440013885498,2.3992700576782227,0.40643998980522156
2010,3,23,6,0,0.5889840126037598,8.034600257873535,176.25,6.689199924468994,22736,8.12440013885498,2.402980089187622,0.3965499997138977
2010,3,23,9,0,0.576117992401123,7.897299766540527,183.75,6.440700054168701,20821,8.12440013885498,2.32000994682312,0.4151099920272827
2010,3,23,12,0,0.5537670254707336,7.759099960327148,183.75,6.276500225067139,18472,7.394700050354004,2.2046399116516113,0.4347200095653534
2010,3,23,15,0,0.5232830047607422,7.834400177001953,183.75,6.294899940490723,16576,7.394700050354004,2.0783801078796387,0.44501999020576477
2010,3,23,18,0,0.5079870223999023,7.739099979400635,183.75,6.08519983291626,16378,7.394700050354004,2.0789999961853027,0.46779000759124756
2010,3,23,21,0,0.5184850096702576,7.459000110626221,183.75,5.823299884796143,18144,7.394700050354004,2.229249954223633,0.48664000630378723
2010,3,24,0,0,0.5184509754180908,7.625,183.75,6.028299808502197,19152,13.00629997253418,2.264810085296631,0.47262001037597656
2010,3,24,3,0,0.5482320189476013,7.465000152587891,183.75,5.951499938964844,21938,7.394700050354004,2.449850082397461,0.4700300097465515
2010,3,24,6,0,0.5575559735298157,7.531000137329102,183.75,6.029600143432617,23931,7.394700050354004,2.5475499629974365,0.4602999985218048
2010,3,24,9,0,0.5844529867172241,7.604300022125244,191.25,6.284900188446045,27054,7.394700050354004,2.6946499347686768,0.4321100115776062
2010,3,24,12,0,0.5860450267791748,7.606500148773193,191.25,6.3109002113342285,28472,7.394700050354004,2.7638399600982666,0.4270699918270111
2010,3,24,15,0,0.6311460137367249,7.637800216674805,191.25,6.468299865722656,32327,7.394700050354004,2.9388699531555176,0.39899998903274536
2010,3,24,18,0,0.6101980209350586,7.7778000831604,183.75,6.549300193786621,29743,8.12440013885498,2.793370008468628,0.4005900025367737
2010,3,24,21,0,0.6320980191230774,7.626299858093262,191.25,6.440800189971924,31733,8.12440013885498,2.913909912109375,0.39566001296043396
2010,3,25,0,0,0.6414539813995361,7.883299827575684,183.75,6.678400039672852,29207,8.12440013885498,2.7493999004364014,0.38251999020576477
2010,3,25,3,0,0.6497129797935486,7.725500106811523,183.75,6.514900207519531,28555,8.12440013885498,2.7464098930358887,0.3895600140094757
2010,3,25,6,0,0.6683059930801392,7.511300086975098,191.25,6.33650016784668,29685,8.12440013885498,2.840130090713501,0.39136001467704773
2010,3,25,9,0,0.6802880167961121,7.468400001525879,191.25,6.341800212860107,29685,8.12440013885498,2.848129987716675,0.38433000445365906
2010,3,25,12,0,0.6693789958953857,7.445400238037109,191.25,6.267300128936768,27225,8.12440013885498,2.732189893722534,0.3948900103569031
2010,3,25,15,0,0.6707980036735535,7.388400077819824,191.25,6.220099925994873,26248,8.12440013885498,2.6929500102996826,0.4033600091934204
2010,3,25,18,0,0.6802949905395508,7.278299808502197,191.25,6.129199981689453,27185,7.394700050354004,2.761240005493164,0.4075300097465515
2010,3,25,21,0,0.6827589869499207,7.285200119018555,191.25,6.145100116729736,25786,7.394700050354004,2.6879000663757324,0.4086500108242035
2010,3,26,0,0,0.6878439784049988,7.4375,191.25,6.26669979095459,23618,8.12440013885498,2.545919895172119,0.40501001477241516
2010,3,26,3,0,0.6839540004730225,7.518099784851074,183.75,6.259500026702881,22243,8.12440013885498,2.4576900005340576,0.4099099934101105
2010,3,26,6,0,0.6853880286216736,7.446199893951416,191.25,6.244699954986572,22625,8.12440013885498,2.4904398918151855,0.4089899957180023
2010,3,26,9,0,0.6743720173835754,7.436999797821045,191.25,6.207900047302246,21738,8.12440013885498,2.4426798820495605,0.41780000925064087
2010,3,26,12,0,0.6546900272369385,7.454999923706055,191.25,6.126299858093262,20210,8.12440013885498,2.352750062942505,0.4366399943828583
