Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,511849,b'Hawaii',18.909367,-155.68097,-10,-10,100.95902,-,s,deg,s,deg,s,W/m,s,m,-,6.7046,v1.0.0
Year,Month,Day,Hour,Minute,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width
2010,7,7,15,0,0.7910709977149963,7.834400177001953,131.25,5.835299968719482,10057,11.83810043334961,1.6939599514007568,0.547980010509491
2010,7,7,18,0,0.7912179827690125,7.821599960327148,138.75,5.834400177001953,12014,6.730500221252441,1.8507399559020996,0.552370011806488
2010,7,7,21,0,0.769012987613678,8.587499618530273,131.25,6.217899799346924,9574,10.774800300598145,1.6204500198364258,0.5491200089454651
2010,7,8,0,0,0.7817689776420593,8.779000282287598,123.75,6.444499969482422,9320,10.774800300598145,1.5838600397109985,0.5306400060653687
2010,7,8,3,0,0.7882500290870667,8.680399894714355,131.25,6.428999900817871,10050,10.774800300598145,1.6465799808502197,0.5287299752235413
2010,7,8,6,0,0.7824270129203796,8.281999588012695,131.25,6.097899913787842,12126,10.774800300598145,1.8358700275421143,0.5521399974822998
2010,7,8,9,0,0.7657610177993774,8.75879955291748,131.25,6.361499786376953,12138,10.774800300598145,1.8140499591827393,0.547290027141571
2010,7,8,12,0,0.7535459995269775,9.111499786376953,123.75,6.513999938964844,12208,17.249300003051758,1.807770013809204,0.5458700060844421
2010,7,8,15,0,0.7539340257644653,8.987299919128418,123.75,6.445799827575684,13440,17.249300003051758,1.9039599895477295,0.5513499975204468
2010,7,8,18,0,0.751130998134613,9.410900115966797,116.25,6.695799827575684,13051,18.951499938964844,1.8566900491714478,0.5394600033760071
2010,7,8,21,0,0.7423509955406189,9.612700462341309,116.25,6.803199768066406,13484,18.951499938964844,1.8809900283813477,0.540120005607605
2010,7,9,0,0,0.7396079897880554,9.965499877929688,108.75,7.020899772644043,13423,18.951499938964844,1.8628100156784058,0.5300300121307373
2010,7,9,3,0,0.750111997127533,10.310199737548828,108.75,7.435699939727783,13241,18.951499938964844,1.829450011253357,0.5052099823951721
2010,7,9,6,0,0.764860987663269,10.581500053405762,101.25,7.843299865722656,13012,17.249300003051758,1.7951099872589111,0.47699999809265137
2010,7,9,9,0,0.7472839951515198,10.00790023803711,108.75,7.227200031280518,14547,17.249300003051758,1.9289499521255493,0.5013700127601624
2010,7,9,12,0,0.7372099757194519,9.847100257873535,108.75,7.0792999267578125,15678,17.249300003051758,2.0115599632263184,0.5051000118255615
2010,7,9,15,0,0.7343940138816833,9.744999885559082,108.75,7.042799949645996,16989,17.249300003051758,2.0968899726867676,0.5043699741363525
2010,7,9,18,0,0.727183997631073,9.483499526977539,108.75,6.890100002288818,18524,17.249300003051758,2.2013099193573,0.5091400146484375
2010,7,9,21,0,0.7261729836463928,9.163700103759766,116.25,6.672999858856201,19607,17.249300003051758,2.280900001525879,0.5133000016212463
2010,7,10,0,0,0.7266899943351746,9.163299560546875,116.25,6.680600166320801,18552,15.699999809265137,2.216820001602173,0.5059000253677368
2010,7,10,3,0,0.7345470190048218,9.300700187683105,108.75,6.798500061035156,17234,15.699999809265137,2.125610113143921,0.4920699894428253
2010,7,10,6,0,0.7387940287590027,9.469499588012695,108.75,6.986499786376953,16202,15.699999809265137,2.0480599403381348,0.47766000032424927
2010,7,10,9,0,0.7412639856338501,9.688699722290039,101.25,7.270199775695801,15187,15.699999809265137,1.9677400588989258,0.4614599943161011
2010,7,10,12,0,0.7150909900665283,9.109100341796875,108.75,6.751299858093262,16714,15.699999809265137,2.099950075149536,0.48791998624801636
2010,7,10,15,0,0.7155380249023438,9.152899742126465,108.75,6.783100128173828,16088,15.699999809265137,2.0568599700927734,0.4836600124835968
2010,7,10,18,0,0.7084140181541443,9.008500099182129,108.75,6.706500053405762,16389,14.289799690246582,2.082279920578003,0.48660001158714294
2010,7,10,21,0,0.7007499933242798,8.961000442504883,108.75,6.649400234222412,16186,14.289799690246582,2.0728399753570557,0.4903799891471863
2010,7,11,0,0,0.7004470229148865,9.176600456237793,108.75,6.7891998291015625,14931,14.289799690246582,1.9790699481964111,0.48445001244544983
2010,7,11,3,0,0.7115049958229065,9.544500350952148,101.25,7.1707000732421875,13546,14.289799690246582,1.8624600172042847,0.46838998794555664
2010,7,11,6,0,0.7220860123634338,9.877400398254395,101.25,7.580699920654297,12675,14.289799690246582,1.7823899984359741,0.4555499851703644
2010,7,11,9,0,0.7264950275421143,10.091500282287598,101.25,7.793600082397461,12238,14.289799690246582,1.7421300411224365,0.45329999923706055
2010,7,11,12,0,0.7163770198822021,9.952699661254883,101.25,7.429999828338623,12483,13.00629997253418,1.7744799852371216,0.47639000415802
2010,7,11,15,0,0.7035430073738098,9.761099815368652,101.25,7.144400119781494,13147,13.00629997253418,1.8365099430084229,0.4990299940109253
2010,7,11,18,0,0.7064719796180725,10.148200035095215,93.75,7.47160005569458,12979,13.00629997253418,1.808500051498413,0.4926399886608124
2010,7,11,21,0,0.7087410092353821,10.406200408935547,93.75,7.593599796295166,13338,18.951499938964844,1.8278299570083618,0.49821001291275024
2010,7,12,0,0,0.7060520052909851,10.523799896240234,93.75,7.614299774169922,13772,18.951499938964844,1.857159972190857,0.5057100057601929
2010,7,12,3,0,0.7254559993743896,10.985600471496582,93.75,8.217300415039062,12961,18.951499938964844,1.776919960975647,0.47850000858306885
2010,7,12,6,0,0.7248950004577637,10.905599594116211,93.75,8.131400108337402,12550,18.951499938964844,1.7513999938964844,0.47731998562812805
2010,7,12,9,0,0.726830005645752,10.923199653625488,86.25,8.145700454711914,12104,18.951499938964844,1.7184799909591675,0.46981000900268555
2010,7,12,12,0,0.7331809997558594,11.03339958190918,86.25,8.171699523925781,11992,17.249300003051758,1.7085399627685547,0.46625998616218567
2010,7,12,15,0,0.7455769777297974,11.296299934387207,86.25,8.572099685668945,11950,17.249300003051758,1.6926000118255615,0.4514099955558777
2010,7,12,18,0,0.7515019774436951,11.417799949645996,78.75,8.854599952697754,11811,17.249300003051758,1.6746599674224854,0.4396800100803375
2010,7,12,21,0,0.7516589760780334,11.366100311279297,78.75,8.931599617004395,11449,17.249300003051758,1.6466699838638306,0.43059998750686646
2010,7,13,0,0,0.7494509816169739,11.23009967803955,86.25,8.906599998474121,10988,17.249300003051758,1.613860011100769,0.4231100082397461
2010,7,13,3,0,0.7474420070648193,11.159899711608887,78.75,8.840299606323242,10734,15.699999809265137,1.5968300104141235,0.4215700030326843
2010,7,13,6,0,0.7490320205688477,11.23840045928955,78.75,8.854499816894531,10702,15.699999809265137,1.593250036239624,0.4205299913883209
2010,7,13,9,0,0.748304009437561,11.22089958190918,78.75,8.764300346374512,10694,15.699999809265137,1.5951900482177734,0.42465999722480774
2010,7,13,12,0,0.7363579869270325,10.94219970703125,78.75,8.166600227355957,10669,15.699999809265137,1.6105899810791016,0.4450399875640869
2010,7,13,15,0,0.708495020866394,10.418499946594238,86.25,7.53439998626709,10934,15.699999809265137,1.655900001525879,0.47418999671936035
2010,7,13,18,0,0.7157289981842041,10.53339958190918,86.25,7.812399864196777,10496,15.699999809265137,1.611299991607666,0.4560700058937073
2010,7,13,21,0,0.7190179824829102,10.628999710083008,86.25,8.036299705505371,10274,15.699999809265137,1.586400032043457,0.4436900019645691
2010,7,14,0,0,0.719622015953064,10.712499618530273,78.75,8.231200218200684,10318,15.699999809265137,1.5839699506759644,0.4359999895095825
2010,7,14,3,0,0.7322810292243958,10.8818998336792,78.75,8.471199989318848,10312,17.249300003051758,1.575760006904602,0.425790011882782
2010,7,14,6,0,0.743628978729248,10.954000473022461,78.75,8.597299575805664,10266,17.249300003051758,1.5683200359344482,0.41933000087738037
2010,7,14,9,0,0.7494519948959351,10.937000274658203,78.75,8.63230037689209,10160,15.699999809265137,1.558940052986145,0.4145599901676178
2010,7,14,12,0,0.7470179796218872,10.762399673461914,78.75,8.441399574279785,10153,15.699999809265137,1.564370036125183,0.4196600019931793
2010,7,14,15,0,0.7165520191192627,10.067399978637695,86.25,7.459000110626221,11005,15.699999809265137,1.6655100584030151,0.4640899896621704
2010,7,14,18,0,0.740418016910553,10.460100173950195,86.25,8.022199630737305,10489,15.699999809265137,1.6035399436950684,0.4325200021266937
2010,7,14,21,0,0.7457119822502136,10.538100242614746,78.75,8.255800247192383,10683,15.699999809265137,1.611199975013733,0.42173001170158386
2010,7,15,0,0,0.7006009817123413,9.949899673461914,86.25,7.4471001625061035,11959,15.699999809265137,1.7371200323104858,0.46035000681877136
2010,7,15,3,0,0.7195420265197754,10.17770004272461,86.25,7.690700054168701,11541,15.699999809265137,1.6955499649047852,0.44734999537467957
2010,7,15,6,0,0.7354769706726074,10.316200256347656,78.75,7.86329984664917,11259,15.699999809265137,1.6677800416946411,0.43957000970840454
2010,7,15,9,0,0.7354329824447632,10.258399963378906,86.25,7.80810022354126,11212,14.289799690246582,1.6665400266647339,0.4425399899482727
2010,7,15,12,0,0.72079998254776,9.926300048828125,86.25,7.318900108337402,11350,14.289799690246582,1.6977800130844116,0.4672299921512604
2010,7,15,15,0,0.6985790133476257,9.501899719238281,93.75,6.914700031280518,12029,14.289799690246582,1.7705399990081787,0.49608999490737915
2010,7,15,18,0,0.7037109732627869,9.637399673461914,93.75,7.005300045013428,11935,14.289799690246582,1.7576600313186646,0.500190019607544
2010,7,15,21,0,0.7004240155220032,9.68280029296875,93.75,7.079800128936768,12002,14.289799690246582,1.7589999437332153,0.5000100135803223
2010,7,16,0,0,0.7194470167160034,10.120499610900879,86.25,7.539899826049805,11191,13.00629997253418,1.6766899824142456,0.4777500033378601
2010,7,16,3,0,0.7357919812202454,10.474200248718262,86.25,7.771999835968018,11197,13.00629997253418,1.6677800416946411,0.481689989566803
2010,7,16,6,0,0.741225004196167,10.845399856567383,86.25,7.8805999755859375,11798,15.699999809265137,1.708109974861145,0.5004199743270874
2010,7,16,9,0,0.7563650012016296,11.286199569702148,86.25,8.27970027923584,11902,20.821699142456055,1.701259970664978,0.492900013923645
2010,7,16,12,0,0.7668150067329407,11.496399879455566,86.25,8.494500160217285,11897,20.821699142456055,1.6937899589538574,0.48462000489234924
2010,7,16,15,0,0.7150350213050842,10.440299987792969,101.25,7.266600131988525,15392,20.821699142456055,1.9851100444793701,0.5504999756813049
2010,7,16,18,0,0.7353730201721191,11.041999816894531,93.75,7.530700206756592,16226,18.951499938964844,2.0220699310302734,0.5415499806404114
